geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
PHF20L1	BS_XG0DBWVT	5.8354789059418584e-27	9.372488600754231e-22	7.96	2.93	42756	23554.18	3075.92	11.08	TRUE	10	1	1
RBBP5	BS_JRYJGYC4	7.055171421794177e-26	1.1331463071488956e-20	8.4	2.29	11247	7089.14	1455.3	21.82	TRUE	23	1	1
MEF2A	BS_R7NTZR4C	1.510427572536205e-25	2.4259303193514988e-20	7.47	3.13	74417	32805.69	3826.7	8.37	TRUE	16	1	1
CAP1	BS_VVTHDRBD	7.509788808542731e-25	1.2061633867011313e-19	7.48	2.73	95183	51147.35	7756.99	12.03	TRUE	36	1	1
NFYC	BS_VVTHDRBD	3.883859753469112e-24	3.1189754819653593e-19	7.25	2.83	40689	13485.01	1906.09	10.62	TRUE	36	1	2
LRRC28	BS_R7NTZR4C	1.0848117659080104e-23	8.711697937579861e-19	6.9	3.32	22902	7167.06	741.7	6.56	TRUE	16	1	2
RLF	BS_VVTHDRBD	1.655878637109431e-23	8.865141376678883e-19	7.2	2.79	37002	17573.42	2555.48	10.77	TRUE	36	1	3
STX8	BS_H97S5SQN	9.552594766057296e-24	1.5342628599228216e-18	7.74	2.48	7900	3909.42	714.64	15.83	TRUE	36	1	1
SCMH1	BS_VVTHDRBD	5.0618053658530696e-23	2.032468708026171e-18	7.4	2.56	19699	8665.36	1474.13	13.67	TRUE	36	1	4
MYH10	BS_H97S5SQN	3.116347962245961e-23	2.502616856552558e-18	7.05	2.88	81198	60098.67	8362.37	9.52	TRUE	36	1	2
PARP1	BS_VVTHDRBD	8.308508549992837e-23	2.668894976033105e-18	7.05	2.46	148645	58865.53	10698.92	14.21	TRUE	36	1	5
CEP170	BS_VVTHDRBD	1.102191749223729e-22	2.9504232563004005e-18	7.19	2.43	83158	52813.18	9932.67	14.98	TRUE	36	1	6
CSDE1	BS_JRYJGYC4	4.78607536314462e-23	3.843509462243831e-18	7.7	1.95	93133	65107.93	16844.98	27.36	TRUE	23	1	2
NDUFS1	BS_JJVH7WR0	1.1781554493245788e-22	6.307536306041965e-18	7.22	2.5	54182	41424.07	7396.01	13.86	TRUE	18	1	2
INO80D	BS_JJVH7WR0	8.68572968860692e-23	6.307536306041965e-18	7.46	2.23	30359	14684.95	3151.26	19.55	TRUE	18	1	2
FASTKD2	BS_JJVH7WR0	9.603946415549815e-23	6.307536306041965e-18	7.39	2.47	9401	5775.9	1050.14	15.18	TRUE	18	1	2
TTC23	BS_R7NTZR4C	1.2568753759179942e-22	6.72898221564717e-18	6.54	3.35	33360	9344.98	951.47	5.92	TRUE	16	1	3
ZMPSTE24	BS_VVTHDRBD	4.1939101730145763e-22	9.622756619522785e-18	7.14	2.55	19406	11262.61	1927.52	13.07	TRUE	36	1	7
PPT1	BS_VVTHDRBD	8.458161121453446e-22	1.69810438808728e-17	6.86	2.61	70347	37371.95	6086.27	11.61	TRUE	36	1	8
MYNN	BS_SY3J3XR9	1.0876350667617572e-22	1.746874151944146e-17	6.38	3.59	24306	12920.23	1099.37	4.81	TRUE	7	1	1
HUS1	BS_YA0KMBRT	1.1321785834994426e-22	1.8184164554278183e-17	7.14	2.67	31859	5553.56	869.47	11.81	TRUE	48	1	1
DSTYK	BS_JRYJGYC4	4.625551647285635e-22	1.9505055869173304e-17	7.54	2.06	16684	11425.58	2750.28	23.37	TRUE	23	1	3.5
NRAS	BS_JRYJGYC4	4.857678549734111e-22	1.9505055869173304e-17	7.58	2.01	11916	12024.95	2995.84	25.17	TRUE	23	1	3.5
BTBD6	BS_8ZD6J47V	1.3161561044510403e-22	2.1139067220721057e-17	-12.75	-9.1	0	0	1312.8	13.78	TRUE	62	1	1
SDCCAG8	BS_VVTHDRBD	1.3013767004804014e-21	2.3224102249051112e-17	7	2.51	24239	9068.85	1600.42	13.3	TRUE	36	1	9
PIK3CB	BS_SY3J3XR9	5.266726325707033e-22	4.22950140396525e-17	6.49	3.35	25624	15079.87	1499.82	5.75	TRUE	7	1	2
EXO5	BS_VVTHDRBD	4.723330652771036e-21	7.586243291122722e-17	6.76	2.84	7332	2904.25	411.65	9.29	TRUE	36	1	10
PPP1R15B	BS_YA0KMBRT	1.0053643116240618e-21	8.073686583552811e-17	6.45	3.04	314748	47913.49	5960.39	7.14	TRUE	48	2	2
COPB1	BS_TM9MH0RP	9.247738755678374e-22	1.0108687440038067e-16	6.99	2.49	40234	19592.55	3507.07	13.45	TRUE	6	1	1.5
PSMA1	BS_TM9MH0RP	1.2587698920936436e-21	1.0108687440038067e-16	7.07	2.43	20858	9882.86	1832.73	14.47	TRUE	6	1	1.5
CTPS1	BS_VVTHDRBD	8.031589380690034e-21	1.1727008205835488e-16	6.66	2.71	17844	7999.36	1224.34	10.22	TRUE	36	1	11
MYSM1	BS_WH8G4VFB	1.0447848328436246e-21	1.6780514665380835e-16	-11.51	-4.58	49	62.58	1527.56	22.81	TRUE	4	1	1
ZNF684	BS_VVTHDRBD	1.2863342520203332e-20	1.721674334438424e-16	6.9	2.61	1930	1075.57	174.95	12.11	TRUE	36	1	12
BCAS2	BS_JRYJGYC4	7.7484658762965e-21	2.488995651238694e-16	7.41	1.91	3724	3293.81	884.28	28.06	TRUE	23	1	5
YKT6	BS_4QW2S1Q8	1.679363042106517e-21	2.697261222664096e-16	7.13	2.22	62793	21399.07	4596.16	17.91	TRUE	15	1	1
TACC3	BS_30VC3R2Q	2.8778851266098065e-21	4.622233406750199e-16	6.7	2.84	11282	9759.07	1367.71	9.28	TRUE	1	1	1
INTS4	BS_4KNBXM3C	3.5220889501816936e-21	5.656903069739117e-16	6.75	2.52	16913	7219.21	1269.26	12.83	TRUE	21	1	1
CRKL	BS_GWSJ4Z9H	4.0996294993552e-21	6.5845034091200645e-16	7.23	1.95	70530	31457.84	8191.61	24.42	TRUE	17	1	1
LIN9	BS_VVTHDRBD	5.4113594415728685e-20	6.685616289624887e-16	6.54	2.78	3641	1986.91	290.43	9.49	TRUE	36	1	13
IGHMBP2	BS_TRKH2SPE	5.0833614278875114e-21	8.164496488519078e-16	7.25	2.24	8868	4799.26	1015.17	18	TRUE	11	1	1
POLR2B	BS_Z8F3GM85	5.750613490820147e-21	9.236184426127431e-16	7.15	2.07	35539	16744.2	3953.46	21.13	TRUE	22	1	1
NOL10	BS_JQXHHK0K	5.925639596007081e-21	9.5172976307401e-16	5.81	3.45	67702	15082.62	1377.59	4.78	TRUE	16	1	1
SNRPE	BS_YA0KMBRT	2.3816687797022728e-20	9.56312405902226e-16	6.45	2.92	32935	7426.01	995.39	7.86	TRUE	48	2	3.5
FIGNL1	BS_YA0KMBRT	2.0621750167747826e-20	9.56312405902226e-16	6.42	2.8	26467	5228.5	760.84	9.01	TRUE	48	1	3.5
MRPL21	BS_TRKH2SPE	1.646183305121067e-20	1.3219852655357066e-15	6.74	2.52	10417	4399.62	765.81	12.5	TRUE	11	1	2
ADSS	BS_VVTHDRBD	1.8766987763497267e-19	2.1530045742478137e-15	6.63	2.44	13290	7893.21	1462.46	12.69	TRUE	36	1	14
SHOC2	BS_XZM79E42	2.260595216528431e-20	3.630790761021965e-15	7.04	2.17	14133	8708.83	1933.86	18.6	TRUE	5	1	1
TAF1B	BS_JQXHHK0K	6.10246495871808e-20	4.900650330845118e-15	5.69	3.46	35212	7272.41	653.06	4.49	TRUE	16	1	2
FADD	BS_TRKH2SPE	9.409837501150545e-20	5.037781025117569e-15	6.72	2.34	8160	4077.45	799.27	14.79	TRUE	11	1	3
ST3GAL1	BS_XG0DBWVT	6.761951941863561e-20	5.4302584685408174e-15	6.12	3.3	23805	13600.79	1388.31	5.31	TRUE	10	1	2
SRP72	BS_Z8F3GM85	1.1134139768502613e-19	8.941391078737183e-15	7.03	1.92	29294	13429.48	3530.3	23.84	TRUE	22	1	2
LETMD1	BS_8ZD6J47V	1.1200235754395142e-19	8.994470173385486e-15	-12.15	-7.54	1	3.72	1393.97	14.25	TRUE	62	1	2
NDUFC2	BS_4KNBXM3C	1.35838792188232e-19	1.0908680777065876e-14	6.19	2.62	33936	14263.99	2354.18	10.16	TRUE	21	1	2
KRBA2	BS_H97S5SQN	3.3534016365767892e-19	1.7953235783592595e-14	6.45	2.7	2680	3203.39	504.43	9.94	TRUE	36	1	3
CSNK1E	BS_4KNBXM3C	4.461847467923513e-19	2.3887565017063865e-14	6.76	1.97	17566	33908.89	8776.11	21.85	TRUE	21	1	3
THUMPD3	BS_FYRDYBMZ	5.613073480790134e-19	9.015278447898064e-14	-10.7	-4	85	102.83	1646.14	23.32	TRUE	12	1	1
STAG2	BS_W1385R8Y	2.053110501899196e-18	3.2975450833256316e-13	-10.55	-3.87	279	377.26	5524.24	22.71	TRUE	1	1	1
ELOA	BS_8ZD6J47V	6.811940218631017e-18	3.6469347290491036e-13	-10.64	-3.76	32	234.12	3247.83	26.66	TRUE	62	1	3
DDX6	BS_M0XGZ53Z	2.2879090834356384e-18	3.674660152096218e-13	-10.37	-3.18	385	1327.37	11984.77	30.21	TRUE	22	1	1
GPX7	BS_8ZD6J47V	1.5711628005231363e-17	6.30869619922627e-13	-11.62	-6.65	2	3.91	580.32	14.27	TRUE	62	1	4
SLC37A4	BS_8ZD6J47V	1.197381082766748e-16	3.84627919314834e-12	-11.66	-6.57	1	3.75	696.24	15.53	TRUE	62	1	5
MDM4	BS_YA0KMBRT	2.220683399830152e-16	5.945496266649617e-12	6.18	2.96	390324	43455.6	5646.6	6.96	TRUE	48	2	5.5
ZC3H11A	BS_YA0KMBRT	2.221063339352448e-16	5.945496266649617e-12	6.37	2.73	159602	37017.03	5623.74	8.83	TRUE	48	2	5.5
TFCP2	BS_8ZD6J47V	2.3461386694067156e-16	6.280306577869478e-12	-11	-8.14	1	3.07	1742.83	9.52	TRUE	62	2	6
AKT3	BS_VVTHDRBD	6.669458902337568e-16	7.14130791352974e-12	6.31	2.29	48573	38404.04	7944.86	13.84	TRUE	36	1	15
UBB	BS_8ZD6J47V	3.790985110564089e-16	8.698261422459446e-12	-10.55	-5.68	37	373.85	19816.73	12.04	TRUE	62	1	7
PSMD5	BS_8ZD6J47V	5.287475768743043e-16	1.0615411170205793e-11	-10.78	-5.82	10	19.27	1192.57	12.61	TRUE	62	1	8
ZFP69	BS_VVTHDRBD	1.3429239928726244e-15	1.2718490668353338e-11	5.72	2.75	5448	2363.3	351.85	8.24	TRUE	36	1	16.5
ZFP69B	BS_VVTHDRBD	1.3461891306846388e-15	1.2718490668353338e-11	5.89	2.77	4528	2403.34	351.58	8.07	TRUE	36	1	16.5
ALG8	BS_4KNBXM3C	4.445500114058536e-16	1.7850034168249802e-11	5.96	2.72	31136	4940.79	770.79	8.89	TRUE	21	1	4
NDEL1	BS_H97S5SQN	4.47605989127762e-16	1.797274096243246e-11	6.67	2.1	8658	6553.67	1557.91	17.66	TRUE	36	1	4
ZNF202	BS_M0XGZ53Z	2.7548879168572953e-16	2.2123424669404356e-11	-10.46	-4	13	38.37	648.08	25.28	TRUE	22	1	2
PPFIA1	BS_TRKH2SPE	6.670848621022872e-16	2.6785484818663182e-11	6.37	2.39	37486	22633.99	4321.1	12.45	TRUE	11	1	4
ELAC2	BS_H97S5SQN	8.915853197912479e-16	2.863988845143311e-11	6.73	1.85	13672	8923.16	2493.79	24.12	TRUE	36	1	5
MLH1	BS_D6J2BGDJ	2.2253990496611806e-16	3.5742614378814665e-11	-10.04	-3.21	43	137.12	1302.23	30.61	TRUE	2	1	1
ARMC8	BS_GWSJ4Z9H	4.455357769439432e-16	3.577923130167933e-11	6.75	2.01	14997	7123.69	1779.25	20.08	TRUE	17	1	2
CEP70	BS_SY3J3XR9	8.925791652289272e-16	3.583976647940864e-11	5.54	3.22	8084	8544.89	925.58	5.16	TRUE	7	1	3.5
FAIM	BS_SY3J3XR9	8.918961489620187e-16	3.583976647940864e-11	5.58	3.28	9108	4011.8	421.34	4.9	TRUE	7	1	3.5
PPIL2	BS_GWSJ4Z9H	8.919302711665955e-16	3.58847569018514e-11	6.66	1.78	18487	7117.32	2096.32	26.55	TRUE	17	1	3.5
THAP7	BS_GWSJ4Z9H	8.936996388718102e-16	3.58847569018514e-11	6.47	1.85	9737	3375.28	948.15	24.13	TRUE	17	1	3.5
NADK	BS_JRYJGYC4	1.785166652808078e-15	4.778657808431637e-11	6.65	1.84	12059	8743.3	2441.57	23.95	TRUE	23	1	6
CTTN	BS_TRKH2SPE	1.7788622488473514e-15	5.714138091616624e-11	6.5	2.06	41516	25279.99	5979.76	17.93	TRUE	11	1	5
CYP2R1	BS_TM9MH0RP	1.124503992930531e-15	6.020300432990162e-11	5.97	2.68	3979	2316.14	363.53	8.92	TRUE	6	1	3
ASAP1	BS_XG0DBWVT	1.3338040380969255e-15	7.140838163813452e-11	6.29	2.33	47761	32066.63	6392.18	12.97	TRUE	10	1	3
ABHD13	BS_23QW0BBA	4.446051910484956e-16	7.140899919448188e-11	5.87	2.95	46621	5791.71	760.66	6.86	TRUE	14	1	1
SIKE1	BS_JRYJGYC4	5.855638209579601e-15	1.3435524133379387e-10	6.63	1.64	4647	5873.25	1915.12	31.05	TRUE	23	1	7
MRPS24	BS_4QW2S1Q8	2.01308143893845e-15	1.616626770737618e-10	6.73	1.75	8756	4005.74	1184.7	26.94	TRUE	15	1	2
KPNA3	BS_YEW22W35	1.1736482249735613e-15	1.8850217415162975e-10	-9.76	-3.58	166	179.68	2120.44	21.56	TRUE	13	1	1
PAFAH1B3	BS_YEW22W35	2.538364061070724e-15	2.0384606482533153e-10	-10.04	-5.03	25	31.89	1071.42	13.87	TRUE	13	1	2
KMT2B	BS_T1YHK6B7	1.3346406652256933e-15	2.143595174030004e-10	6.64	2.03	30423	16784.46	4125.21	18.81	TRUE	18	1	1
WASHC5	BS_X23724NJ	1.7836052948619027e-15	2.864686954367448e-10	6.67	1.76	17481	7100.33	2089.25	26.84	TRUE	5	1	1
GNB1	BS_JRYJGYC4	2.1337988845077478e-14	4.2839255448656017e-10	6.49	1.59	64353	57727.75	19187.04	31.72	TRUE	23	1	8
KLHL22	BS_GWSJ4Z9H	1.3611489646656976e-14	4.372341451621994e-10	6.39	1.76	12422	4941.58	1471.18	25.22	TRUE	17	1	5
COG5	BS_JVW2JJ39	3.2875174968613996e-15	5.280152796497925e-10	-9.36	-2.76	210	316	2174.4	31.13	TRUE	4	1	1
PEX10	BS_JRYJGYC4	3.893594435352839e-14	6.948428940643427e-10	6.26	1.86	7296	6016.64	1665.85	21.04	TRUE	23	1	9
UBE2L3	BS_GWSJ4Z9H	2.8917813454009463e-14	7.740920706052887e-10	6.43	1.64	34969	12287.08	3949.74	28.91	TRUE	17	1	6
CCT2	BS_MG78HQDM	6.6653304018713655e-15	7.850568770774901e-10	5.59	2.74	75853	33309.32	4993.24	7.81	TRUE	11	1	1.5
FRS2	BS_MG78HQDM	9.775808840741877e-15	7.850568770774901e-10	5.61	2.71	77030	19001.93	2902.08	7.97	TRUE	11	1	1.5
SNAP29	BS_GWSJ4Z9H	3.9432436076463536e-14	9.047612362330389e-10	6.25	1.79	17539	7136.88	2093.04	23.22	TRUE	17	1	7
NDUFB9	BS_X23724NJ	1.1785069760629398e-14	9.464127432465177e-10	6.36	1.99	39340	10131.52	2540.57	18.24	TRUE	5	1	2
LIG4	BS_23QW0BBA	1.2443746391997155e-14	9.99308480842206e-10	5.45	3.11	54974	8065.32	942.52	5.27	TRUE	14	1	2
MMAA	BS_J9CBGP57	6.978918160417976e-15	1.120899106284352e-9	6	2.5	3506	2595.28	461.66	10.24	TRUE	4	1	1
CPSF6	BS_MG78HQDM	2.1317727491759038e-14	1.141295405403969e-9	5.24	3.04	604625	40178.15	4861.73	5.52	TRUE	11	1	3
PSMD10	BS_4B0BAVTX	1.5419837827330714e-14	1.2383067147666248e-9	-9.03	-2.78	173	167.45	1150.93	29.65	TRUE	54	1	1.5
CSTF2	BS_4B0BAVTX	8.401751003144205e-15	1.2383067147666248e-9	-9.35	-3.34	90	67.89	692.97	23.2	TRUE	54	1	1.5
ATP2B4	BS_YA0KMBRT	5.462586629206348e-14	1.253368324007958e-9	5.46	2.83	785780	115351.41	16083.35	6.62	TRUE	48	1	7
SLC22A5	BS_8ZD6J47V	7.173121148757082e-14	1.2801005192583302e-9	-10.98	-9.03	0	0	634.33	7.2	TRUE	62	1	9
EPM2AIP1	BS_D6J2BGDJ	1.658411904406731e-14	1.3318055741389453e-9	-9.54	-3.67	139	231.23	2970.3	19.21	TRUE	2	1	2
CNOT2	BS_MG78HQDM	3.5548167359763145e-14	1.3565329478155723e-9	5.42	2.71	73342	17075.12	2626.12	7.6	TRUE	11	1	4.5
SLC35E3	BS_MG78HQDM	4.2230082848838433e-14	1.3565329478155723e-9	5.51	2.68	44171	8537.32	1330.54	7.85	TRUE	11	1	4.5
PANK4	BS_JRYJGYC4	9.128700346829073e-14	1.466180262484341e-9	6.15	1.76	4562	3407.17	998.88	23.5	TRUE	23	1	10
PSEN2	BS_VVTHDRBD	1.655014408531586e-13	1.4767524204637182e-9	5.64	2.41	9878	3727.98	697.85	10.04	TRUE	36	1	18
POLD2	BS_4QW2S1Q8	3.025789790057905e-14	1.6199287595013605e-9	6.26	1.91	28267	10952.41	2926.81	19.9	TRUE	15	1	3
SMAP2	BS_VVTHDRBD	2.1803445370302098e-13	1.8431044278243535e-9	5.67	2.47	21916	17585.39	3192.73	9.3	TRUE	36	1	19
MORF4L2	BS_4B0BAVTX	4.491760914032092e-14	2.4047713788159275e-9	-8.98	-2.74	771	910.06	6127.64	27.91	TRUE	54	1	3
TMEM81	BS_JRYJGYC4	1.902975128943577e-13	2.7785540189935456e-9	5.76	2.24	1883	788.07	166.91	12.47	TRUE	23	1	11
YEATS4	BS_MG78HQDM	1.0788190908593007e-13	2.887857704663364e-9	5.25	2.77	10766	2699.74	394.68	6.87	TRUE	11	1	6
NARS2	BS_4KNBXM3C	9.78655895869956e-14	3.143680707597942e-9	5.48	2.74	10486	4434.55	682.59	7.14	TRUE	21	2	5
AASDH	BS_Z8F3GM85	6.093692143540964e-14	3.2624034846388293e-9	6.11	1.95	6022	3090.02	799.47	18.42	TRUE	22	1	3
COX10	BS_H97S5SQN	1.2510814426258687e-13	3.3489815056671726e-9	6.01	1.93	3123	2286.33	610.29	18.51	TRUE	36	1	6
RPL26	BS_H97S5SQN	1.5013914292859167e-13	3.4448816781097085e-9	5.65	2.37	183378	62062.53	12311.6	10.52	TRUE	36	1	7
POLM	BS_4QW2S1Q8	1.060767961565817e-13	4.259305786238746e-9	6.25	1.69	4892	2733.22	854.02	26.17	TRUE	15	1	4
FAAP20	BS_JRYJGYC4	3.9548427258737637e-13	5.293298539771547e-9	6.03	1.75	11948	6378.7	1887.44	22.46	TRUE	23	1	12
USP35	BS_4KNBXM3C	2.3394950561579324e-13	6.2625224935221935e-9	5.43	2.6	5766	4518.13	763.53	8.1	TRUE	21	1	6
ZNF18	BS_H97S5SQN	3.2814560595236953e-13	6.588021738979653e-9	5.96	1.87	2649	1734.04	482.89	19.36	TRUE	36	1	8
RPS6KC1	BS_SNVM7CZT	4.105989594022085e-14	6.594718494415703e-9	6.41	1.96	10874	8639.31	2224.76	18.29	TRUE	5	2	1
NSMCE2	BS_X23724NJ	1.2705416675556377e-13	6.802147968708713e-9	6.05	1.93	4848	1577.29	417.04	18.52	TRUE	5	1	3
URGCP	BS_4QW2S1Q8	2.393610684726925e-13	7.688859549951788e-9	6.28	1.54	11029	6319.92	2152.71	31.44	TRUE	15	1	5
MARCH9	BS_H1ZS5FMZ	5.397937374323614e-14	8.669743704654456e-9	4.92	3.53	87580	16972.67	1473.86	3.36	TRUE	23	1	1
PBX1	BS_8ZE4Z9G5	1.0836085511063993e-13	8.702035391288353e-9	-9.84	-5.44	152	176.13	7638.9	10.3	TRUE	26	1	1.5
RAB3GAP2	BS_8ZE4Z9G5	7.538630877847968e-14	8.702035391288353e-9	-9.07	-3.15	222	353.74	3158.33	22.72	TRUE	26	1	1.5
LZTR1	BS_GWSJ4Z9H	4.933158219068381e-13	9.904064841802574e-9	6.08	1.64	22212	9542.22	3076.54	26.39	TRUE	17	1	8
RER1	BS_JRYJGYC4	8.812789387311553e-13	1.0888008627221783e-8	6.01	1.52	13835	11140.88	3902.87	30.87	TRUE	23	1	13
DDX1	BS_29X4ZX6Q	7.90913252329811e-14	1.270302842513688e-8	5.7	2.93	73265	25971.86	3446.44	5.93	TRUE	11	1	1
EEF1B2	BS_JJVH7WR0	3.33392211083209e-13	1.338671062102524e-8	5.79	2.24	12517	24065.68	5122.33	11.91	TRUE	18	1	4
GALNT11	BS_E7NVYA6G	8.572059443024154e-14	1.3767769656904323e-8	5.68	2.32	17174	9573.48	1933.46	11.45	TRUE	16	1	1
HIC2	BS_GWSJ4Z9H	7.974400179867582e-13	1.4230951352035932e-8	5.76	1.87	5101	3122.46	864.53	18.56	TRUE	17	1	9
ZNF334	BS_8ZD6J47V	9.10148172376029e-13	1.4618086206953417e-8	-10.98	-6.73	0	0	1093.3	12.78	TRUE	62	1	10
UBE2D4	BS_4QW2S1Q8	5.574444086134725e-13	1.49220582391963e-8	5.87	1.9	14878	6724.36	1776.85	17.98	TRUE	15	1	6
TOMM22	BS_4KNBXM3C	7.444663258517882e-13	1.7081477593862627e-8	6.06	1.53	2378	4547.27	1585.62	31.49	TRUE	21	1	7
CDC23	BS_51RA1PGE	1.1470661826801474e-13	1.842327749747069e-8	6.39	1.45	3215	3042.94	1122.3	38.45	TRUE	11	1	1
FAM49B	BS_XG0DBWVT	4.622814000938304e-13	1.8562003318649734e-8	5.86	2.26	15723	11355.67	2350.96	11.52	TRUE	10	2	4
GTPBP1	BS_4KNBXM3C	9.365213922380357e-13	1.880209022813861e-8	6.08	1.53	3996	10956.72	3856.42	30.92	TRUE	21	1	8
SERBP1	BS_MDBT7S5Z	1.2157010798292909e-13	1.9525637392027553e-8	-8.82	-2.71	1771	1710.55	11278.87	27.27	TRUE	2	1	1
BBIP1	BS_XZM79E42	2.602876117143194e-13	2.09026775096898e-8	5.84	2.21	8736	3291.19	714.42	12.52	TRUE	5	1	2
ODC1	BS_JQXHHK0K	4.11676045969609e-13	2.2040059380701777e-8	4.02	4.09	2427303	137778.18	8073.89	1.9	TRUE	16	1	3
MDM2	BS_MG78HQDM	1.0964787739644756e-12	2.515826029900096e-8	5.08	2.77	169550	37442.56	5488	6.3	TRUE	11	1	7
PROSER3	BS_T1YHK6B7	3.2640567335376563e-13	2.6212359791196187e-8	6.02	1.95	6172	3272.44	849.52	17.28	TRUE	18	1	2
PARP11	BS_B1C6GZ84	1.718481435226481e-13	2.7600901180309126e-8	5.68	2.63	16760	5359.44	876.15	7.87	TRUE	12	1	1
VPS72	BS_G3RJTBZD	1.9029211979207392e-13	3.056322801113286e-8	6.49	1.29	7629	5051.34	2054.64	48.53	TRUE	8	1	1
PEX1	BS_M0XGZ53Z	5.840850953287561e-13	3.1270389206417366e-8	5.58	2.79	13536	8964.23	1319.81	6.34	TRUE	22	2	3
NUP107	BS_MG78HQDM	1.5897396468753505e-12	3.191643941882568e-8	5.81	1.8	5042	4134.61	1191.36	19.99	TRUE	11	1	8
TMEM168	BS_8ZE4Z9G5	6.066980919786723e-13	3.248102993671761e-8	-9.3	-4	37	73.96	1229.16	15.76	TRUE	26	2	3
DCTN2	BS_7327SDAQ	2.1602688694637533e-13	3.4696544499538954e-8	6.07	1.95	55644	16968.58	4437.47	17.54	TRUE	16	1	1
NEK9	BS_A0DYVX9J	2.450810780196051e-13	3.9363000826897234e-8	-8.8	-3.98	62	244.75	3911.39	15.92	TRUE	75	2	1
VOPP1	BS_YA0KMBRT	1.9774182550739276e-12	3.969967665321462e-8	5.17	2.75	220649	35214.28	5366.28	6.32	TRUE	48	1	8
COA1	BS_4QW2S1Q8	1.950069909042676e-12	4.474356233596754e-8	5.99	1.58	10980	5355.11	1775.7	27.21	TRUE	15	1	7
TMLHE	BS_QB84TBA3	3.1423797869031153e-13	5.0470439884550246e-8	-9.25	-4.26	44	44.46	874.61	14.5	TRUE	5	1	1
NPRL3	BS_052PZFMK	3.310024113359272e-13	5.3163011589490453e-08	-9.21	-3.59	25	161.33	1999.16	20.51	TRUE	15	1	1
FSCN1	BS_8ZD6J47V	3.6777583547830335e-12	5.369933690747923e-8	-9.14	-4.76	707	460.91	12283.57	10.71	TRUE	62	1	11
IL17RA	BS_8ZD6J47V	4.2016466474800626e-12	5.6236294602153885e-8	-9.77	-6.03	7	36.02	2723.55	8.78	TRUE	62	1	12
JOSD1	BS_4KNBXM3C	3.4259078238736694e-12	6.113804985758196e-8	6.07	1.39	1882	6793.94	2615.17	37.66	TRUE	21	1	9
RBM48	BS_M0XGZ53Z	1.7374418829524195e-12	6.976357255727335e-8	5.25	2.96	10409	5639.64	746.6	5.1	TRUE	22	2	4
CTDSP2	BS_H1ZS5FMZ	1.1374893175518152e-12	9.134730699976178e-8	5.2	2.88	237032	82567.08	11334.97	5.63	TRUE	23	1	2
HNRNPH2	BS_4B0BAVTX	2.2755220804299774e-12	9.136912798141734e-8	-8.2	-2.27	700	676.87	3260.64	32.64	TRUE	54	1	4
SIMC1	BS_8ZD6J47V	7.853073090409262e-12	9.702300123237531e-8	-9.22	-8.21	1	1.33	796.78	6.17	TRUE	62	3	13
HPCAL1	BS_JQXHHK0K	2.7639997188652253e-12	1.1098298989297355e-7	4.94	3	43386	12834.9	1602.87	4.8	TRUE	16	1	4
MED15	BS_GWSJ4Z9H	7.555936333403089e-12	1.2135752402555383e-7	5.85	1.52	19535	10516.97	3686.97	28.68	TRUE	17	1	10
PRDM10	BS_PKW05VZV	7.581434208052976e-13	1.2176705089275955e-7	6.05	1.58	3737	2157.4	713.89	28.68	TRUE	3	1	1
KLF7	BS_JJVH7WR0	3.8920588124418255e-12	1.2502239298965777e-7	5.29	2.24	24020	16678.04	3537.18	10.82	TRUE	18	1	5
NOA1	BS_Z8F3GM85	3.182991105198903e-12	1.2780676757910325e-7	5.78	1.79	9457	3927.87	1142.01	19.74	TRUE	22	1	4
CHCHD2	BS_YA0KMBRT	7.299952160367832e-12	1.302734522010272e-7	5.27	2.55	299788	42403.47	7416.03	7.41	TRUE	48	1	9
MBD6	BS_7327SDAQ	1.7668026820353105e-12	1.418849957652725e-7	5.74	2.04	24343	11168.7	2718.45	14.31	TRUE	16	1	2
YPEL1	BS_GWSJ4Z9H	9.82767327132656e-12	1.4349489202498925e-7	5.4	2.03	10097	4050.47	1012.57	13.56	TRUE	17	1	11
DUS4L	BS_JVW2JJ39	1.7984089535027323e-12	1.4442317149870823e-7	-8.72	-2.87	29	39.51	299.95	29.13	TRUE	4	1	2
THUMPD2	BS_A0DYVX9J	1.828270705866296e-12	1.4682125174316826e-7	-8.94	-4.8	6	12.91	418.71	14.07	TRUE	75	2	2
EFR3A	BS_XG0DBWVT	4.864544479564386e-12	1.5626099731473657e-7	5.64	1.86	7456	8062.3	2181.86	17.36	TRUE	10	1	5
MR1	BS_8ZD6J47V	1.380274455105282e-11	1.5834918490964535e-7	-9.61	-5.82	5	14.45	968.1	9.14	TRUE	62	1	14
NMD3	BS_SY3J3XR9	5.017162227389982e-12	1.6116345048036005e-7	5.66	1.76	2986	6570.04	1946.51	20.42	TRUE	7	1	5
GAB2	BS_4KNBXM3C	1.0159473616044564e-11	1.6317349816668116e-7	5.06	2.54	59347	34300.69	6051.27	7.36	TRUE	21	1	10
BRWD3	BS_XG0DBWVT	6.4061322024125275e-12	1.7148378624903168e-7	-8.3	-3.26	329	252.97	2425.48	18.01	TRUE	10	2	6
